,id,retweet_count,favorite_count,followers_count
1647,682242692827447297,1076,3061,9008770
1648,682088079302213632,9220,17267,9008770
1649,682059653698686977,1576,4674,9008770
1650,682047327939461121,878,3035,9008770
1651,682032003584274432,1867,6229,9008770
1652,682003177596559360,1421,2951,9008770
1653,681981167097122816,959,2660,9008770
1654,681891461017812993,768,2340,9008770
1655,681694085539872773,3812,12161,9008770
1656,681679526984871937,414,1679,9008771
1657,681654059175129088,847,2491,9008771
1658,681610798867845120,438,1799,9008771
1659,681579835668455424,1216,3356,9008771
1660,681523177663676416,5389,13516,9008771
1661,681340665377193984,255,1561,9008771
1662,681339448655802368,3826,8817,9008771
1663,681320187870711809,691,2505,9008771
1664,681302363064414209,1701,3725,9008771
1665,681297372102656000,888,3051,9008771
1666,681281657291280384,1030,3063,9008771
1667,681261549936340994,247,1376,9008771
1668,681242418453299201,492,1410,9008771
1669,681231109724700672,457,2291,9008771
1670,681193455364796417,1385,3506,9008771
1671,680970795137544192,610,2284,9008771
1672,680959110691590145,1874,4354,9008771
1673,680940246314430465,974,3024,9008771
1674,680934982542561280,408,1982,9008771
1675,680913438424612864,580,2288,9008771
1676,680889648562991104,346,1671,9008771
1677,680836378243002368,1244,3275,9008771
1678,680805554198020098,625,2037,9008771
1679,680801747103793152,764,2251,9008771
1680,680798457301471234,966,2688,9008771
1681,680609293079592961,651,2493,9008771
1682,680583894916304897,1241,3427,9009147
1683,680497766108381184,1798,3999,9008771
1684,680494726643068929,455,1626,9008771
1685,680473011644985345,708,2409,9008771
1686,680440374763077632,467,1374,9008771
1687,680221482581123072,277,1412,9008771
1688,680206703334408192,1095,2693,9008771
1689,680191257256136705,469,2039,9008771
1690,680176173301628928,1448,3680,9008771
1691,680161097740095489,692,2211,9008771
1692,680145970311643136,1631,3429,9008771
1693,680130881361686529,883,2177,9008771
1694,680115823365742593,855,2577,9008771
1695,680100725817409536,1296,3412,9008771
1696,680085611152338944,8439,12130,9008771
1697,680070545539371008,807,2448,9008771
1698,679877062409191424,606,1872,9008771
1699,679872969355714560,622,2086,9008771
1700,679862121895714818,577,2327,9008771
1701,679854723806179328,1152,2703,9008771
1702,679844490799091713,709,2256,9008771
1703,679828447187857408,13080,34206,9008771
1704,679777920601223168,1027,2945,9008771
1705,679736210798047232,742,1979,9008771
1706,679729593985699840,780,2053,9008771
1707,679722016581222400,441,1580,9008771
1708,679530280114372609,1953,4512,9008771
1709,679527802031484928,680,2494,9008771
1710,679511351870550016,1179,3169,9008771
1711,679503373272485890,1370,2996,9008771
1712,679475951516934144,602,1981,9008771
1713,679462823135686656,17529,29715,9008771
1714,679405845277462528,1114,2238,9008771
1715,679158373988876288,7499,20009,9008771
1716,679148763231985668,965,2635,9008771
1717,679132435750195208,1077,2799,9008771
1718,679111216690831360,2416,5610,9008771
1719,679062614270468097,7488,15967,9008771
1720,679047485189439488,611,2119,9008771
1721,679001094530465792,1140,2686,9008771
1722,678991772295516161,1071,2143,9008771
1723,678969228704284672,423,1546,9008771
1724,678800283649069056,844,2425,9008771
1725,678798276842360832,1076,3245,9008771
1726,678774928607469569,844,2650,9008771
1727,678767140346941444,1267,3318,9008771
1728,678764513869611008,434,1531,9008771
1729,678755239630127104,3041,6682,9008771
1730,678740035362037760,1547,3519,9008771
1731,678708137298427904,2267,5282,9008771
1732,678675843183484930,1361,2688,9008771
1733,678643457146150913,374,1937,9008771
1734,678446151570427904,1426,3767,9008771
1735,678424312106393600,2367,5148,9008771
1736,678410210315247616,1676,3961,9008771
1737,678399652199309312,29543,75555,9008771
1738,678396796259975168,389,1500,9008771
1739,678389028614488064,392,1758,9008771
1740,678380236862578688,842,2299,9008771
1741,678341075375947776,499,1629,9008771
1742,678334497360859136,231,1221,9008771
1743,678278586130948096,5681,10750,9008771
1744,678255464182861824,342,1495,9008771
1745,678023323247357953,349,1794,9008771
1746,678021115718029313,5843,12770,9008771
1747,677961670166224897,1574,3221,9008771
1748,677918531514703872,379,1254,9008771
1749,677895101218201600,1914,4520,9008771
1750,677716515794329600,905,2863,9008771
1751,677700003327029250,1336,3199,9008771
1752,677698403548192770,296,1157,9008771
1753,677687604918272002,783,2340,9008771
1754,677673981332312066,1395,3133,9008771
1755,677662372920729601,882,1835,9008771
1756,677644091929329666,752,1748,9008771
1757,677573743309385728,639,1998,9008771
1758,677565715327688705,427,1225,9008771
1759,677557565589463040,1064,2291,9008771
1760,677547928504967168,3418,6495,9008771
1761,677530072887205888,212,994,9008771
1762,677335745548390400,1616,2852,9008771
1763,677334615166730240,261,1266,9008771
1764,677331501395156992,217,1018,9008771
1765,677328882937298944,1403,3435,9008771
1766,677314812125323265,488,1553,9008771
1767,677301033169788928,369,1150,9008771
1768,677269281705472000,657,1851,9008771
1769,677228873407442944,1514,3329,9008771
1770,677187300187611136,843,2561,9008771
1771,676975532580409345,988,2601,9008771
1772,676957860086095872,751,2092,9008728
1773,676949632774234114,367,1228,9008728
1774,676948236477857792,798,2016,9008728
1775,676946864479084545,339,1625,9008728
1776,676942428000112642,691,1940,9008728
1777,676936541936185344,4586,11949,9008728
1778,676916996760600576,1681,2781,9008728
1779,676897532954456065,670,2109,9008728
1780,676864501615042560,651,1957,9008728
1781,676821958043033607,14297,21373,9008728
1782,676819651066732545,615,1701,9008728
1783,676811746707918848,396,1349,9008728
1784,676776431406465024,1871,4673,9008728
1785,676617503762681856,884,2703,9008728
1786,676613908052996102,184,1021,9008728
1787,676606785097199616,403,1782,9008728
1788,676603393314578432,355,1082,9009160
1789,676593408224403456,1981,4262,9008728
1790,676590572941893632,115,862,9008728
1791,676588346097852417,724,2148,9008728
1792,676582956622721024,253,1108,9008728
1793,676575501977128964,1036,2404,9008728
1794,676533798876651520,514,1755,9008728
1795,676496375194980353,489,1423,9008728
1796,676470639084101634,4329,10874,9008728
1797,676440007570247681,613,1610,9008728
1798,676430933382295552,315,1303,9008728
1799,676263575653122048,501,1956,9008728
1800,676237365392908289,259,1128,9008728
1801,676219687039057920,28606,71465,9008728
1802,676215927814406144,530,1620,9008728
1803,676191832485810177,956,2116,9008728
1804,676146341966438401,615,1803,9008728
1805,676121918416756736,1075,2017,9008728
1806,676101918813499392,1082,2650,9008728
1807,676098748976615425,1299,2773,9008728
1808,676089483918516224,406,1222,9008728
1809,675898130735476737,522,1503,9008728
1810,675891555769696257,786,1979,9008728
1811,675888385639251968,873,2200,9008728
1812,675878199931371520,1292,3880,9008728
1813,675870721063669760,519,1518,9008728
1814,675853064436391936,1181,2509,9008728
1815,675849018447167488,129,886,9008728
1816,675845657354215424,803,2116,9008728
1817,675822767435051008,493,1420,9008728
1818,675820929667219457,220,980,9008728
1819,675798442703122432,3154,9578,9008728
1820,675781562965868544,429,1498,9008728
1821,675740360753160193,309,1095,9008728
1822,675710890956750848,752,1742,9008728
1823,675707330206547968,627,1838,9008728
1824,675706639471788032,88,604,9008728
1825,675534494439489536,376,1717,9008728
1826,675531475945709568,347,1103,9008728
1827,675522403582218240,258,965,9008728
1828,675517828909424640,427,1199,9008728
1829,675501075957489664,5388,15991,9008728
1830,675497103322386432,1185,2903,9008728
1831,675489971617296384,545,1191,9008728
1832,675483430902214656,888,1709,9008728
1833,675432746517426176,527,1402,9008728
1834,675372240448454658,477,1567,9008728
1835,675362609739206656,204,981,9008728
1836,675354435921575936,15350,30218,9008728
1837,675349384339542016,2076,3637,9008728
1838,675334060156301312,1181,2560,9008728
1839,675166823650848770,1436,3282,9008728
1840,675153376133427200,2342,5769,9008728
1841,675149409102012420,1556,3456,9008728
1842,675147105808306176,211,870,9008728
1843,675146535592706048,266,1092,9008729
1844,675145476954566656,818,1971,9008729
1845,675135153782571009,428,1206,9008729
1846,675113801096802304,714,1794,9008729
1847,675111688094527488,223,887,9008729
1848,675109292475830276,1031,2595,9008729
1849,675047298674663426,292,974,9008729
1850,675015141583413248,1084,2496,9008729
1851,675006312288268288,206,898,9008729
1852,675003128568291329,427,1436,9008729
1853,674999807681908736,1003,2064,9008729
1854,674805413498527744,329,787,9008729
1855,674800520222154752,778,2774,9008729
1856,674793399141146624,995,2301,9008729
1857,674790488185167872,227,1020,9008729
1858,674788554665512960,188,741,9008729
1859,674781762103414784,1088,1852,9008729
1860,674774481756377088,429,1015,9008729
1861,674767892831932416,714,1675,9008729
1862,674764817387900928,209,722,9008729
1863,674754018082705410,401,1261,9008729
1864,674752233200820224,420,1350,9008729
1865,674743008475090944,493,1292,9008729
1866,674742531037511680,46,441,9008729
1867,674739953134403584,346,1003,9008729
1868,674737130913071104,81,596,9008729
1869,674690135443775488,429,1058,9008729
1870,674670581682434048,592,1495,9008729
1871,674664755118911488,218,841,9008729
1872,674646392044941312,441,1320,9008729
1873,674644256330530816,255,959,9008729
1874,674638615994089473,537,1553,9008729
1875,674632714662858753,520,1385,9008729
1876,674606911342424069,89,861,9008729
1877,674468880899788800,1851,5748,9008729
1878,674447403907457024,323,982,9008729
1879,674436901579923456,357,1025,9008729
1880,674422304705744896,491,1327,9008729
1881,674416750885273600,124,636,9008729
1882,674410619106390016,420,1107,9008729
1883,674394782723014656,518,1382,9008729
1884,674372068062928900,287,792,9008729
1885,674330906434379776,69,529,9008729
1886,674318007229923329,468,1299,9009161
1887,674307341513269249,6282,10469,9008729
1888,674291837063053312,5327,13574,9008729
1889,674271431610523648,669,1436,9008729
1890,674269164442398721,209,843,9008729
1891,674265582246694913,766,1506,9008729
1892,674262580978937856,408,1215,9008729
1893,674255168825880576,492,1342,9008729
1894,674082852460433408,149,707,9008729
1895,674075285688614912,257,921,9008729
1896,674063288070742018,1977,5890,9008729
1897,674053186244734976,1177,3047,9008729
1898,674051556661161984,447,1339,9008729
1899,674045139690631169,580,1300,9008729
1900,674042553264685056,115,660,9008729
1901,674038233588723717,382,1012,9008729
1902,674036086168010753,185,789,9008729
1903,674024893172875264,1116,1636,9008729
1904,674019345211760640,273,1048,9008729
1905,674014384960745472,581,1440,9008729
1906,674008982932058114,319,1112,9008729
1907,673956914389192708,874,1806,9008729
1908,673919437611909120,337,1083,9008729
1909,673906403526995968,1498,2936,9008729
1910,673887867907739649,231,868,9008729
1911,673716320723169284,689,2852,9008729
1912,673715861853720576,1870,3250,9008729
1913,673711475735838725,273,963,9008729
1914,673709992831262724,242,777,9008729
1915,673708611235921920,261,987,9008729
1916,673707060090052608,356,1018,9008729
1917,673705679337693185,370,1160,9008729
1918,673700254269775872,519,1319,9008729
1919,673697980713705472,1757,3634,9008729
1920,673689733134946305,592,1599,9008729
1921,673688752737402881,449,1163,9008729
1922,673686845050527744,391,1321,9008729
1923,673680198160809984,425,1260,9008729
1924,673662677122719744,338,1160,9008729
1925,673656262056419329,210,667,9008729
1926,673636718965334016,331,1022,9008729
1927,673612854080196609,651,1469,9008730
1928,673583129559498752,325,1104,9008730
1929,673580926094458881,249,766,9008730
1930,673576835670777856,507,1269,9008730
1931,673363615379013632,275,951,9008730
1932,673359818736984064,613,1328,9008730
1933,673355879178194945,516,1384,9008730
1934,673352124999274496,487,1536,9008730
1935,673350198937153538,192,702,9008730
1936,673345638550134785,1147,2301,9008730
1937,673343217010679808,245,891,9008730
1938,673342308415348736,514,1177,9008730
1939,673320132811366400,7104,12346,9008730
1940,673317986296586240,226,811,9008730
1941,673295268553605120,2857,6926,9008730
1942,673270968295534593,328,985,9008730
1943,673240798075449344,638,1310,9008730
1944,673213039743795200,760,2046,9008730
1945,673148804208660480,566,1548,9008730
1946,672997845381865473,645,1810,9008730
1947,672995267319328768,266,871,9008730
1948,672988786805112832,264,902,9008730
1949,672984142909456390,496,1153,9008730
1950,672980819271634944,919,1674,9008730
1951,672975131468300288,815,1543,9008730
1952,672970152493887488,324,869,9008730
1953,672968025906282496,492,1223,9008730
1954,672964561327235073,581,1296,9008730
1955,672902681409806336,447,1262,9008730
1956,672898206762672129,379,824,9008730
1957,672884426393653248,763,1411,9008730
1958,672877615439593473,323,940,9008730
1959,672834301050937345,521,1197,9008730
1960,672828477930868736,441,1138,9008730
1961,672640509974827008,286,903,9008730
1962,672622327801233409,436,1184,9008730
1963,672614745925664768,529,1119,9008730
1964,672609152938721280,352,1005,9008730
1965,672604026190569472,358,1006,9008730
1966,672594978741354496,553,1217,9008730
1967,672591762242805761,301,872,9008730
1968,672591271085670400,170,661,9008730
1969,672538107540070400,326,932,9008730
1970,672523490734551040,151,569,9008730
1971,672488522314567680,394,1023,9008730
1972,672482722825261057,540,1030,9008730
1973,672481316919734272,119,665,9008730
1974,672475084225949696,635,1328,9008730
1975,672466075045466113,474,1241,9008730
1976,672272411274932228,3053,5918,9008730
1977,672267570918129665,554,1361,9008730
1978,672264251789176834,305,1038,9008730
1979,672256522047614977,1378,2600,9008730
1980,672254177670729728,677,1310,9008730
1981,672248013293752320,539,1585,9008730
1982,672245253877968896,141,624,9008730
1983,672239279297454080,289,827,9008730
1984,672231046314901505,916,1671,9008730
1985,672222792075620352,187,721,9008730
1986,672205392827572224,1039,2065,9008730
1987,672169685991993344,332,937,9008730
1988,672160042234327040,319,802,9008730
1989,672139350159835138,627,1598,9008730
1990,672125275208069120,1030,2181,9008730
1991,672095186491711488,336,906,9008730
1992,672082170312290304,332,865,9008730
1993,672068090318987265,464,1179,9008730
1994,671896809300709376,3785,7819,9008730
1995,671891728106971137,510,1204,9008730
1996,671882082306625538,1258,3211,9008730
1997,671879137494245376,599,1293,9008730
1998,671874878652489728,499,1145,9008730
1999,671866342182637568,439,1030,9008730
2000,671855973984772097,390,824,9008730
2001,671789708968640512,3124,6508,9008730
2002,671768281401958400,448,1091,9008730
2003,671763349865160704,813,1534,9008730
2004,671744970634719232,696,1246,9008730
2005,671743150407421952,213,691,9008730
2006,671735591348891648,680,1326,9008730
2007,671729906628341761,3939,7782,9008730
2008,671561002136281088,6547,11729,9008730
2009,671550332464455680,189,836,9008730
2010,671547767500775424,529,1240,9008730
2011,671544874165002241,933,1793,9008730
2012,671542985629241344,506,992,9008730
2013,671538301157904385,347,854,9008730
2014,671536543010570240,367,1076,9008730
2015,671533943490011136,522,926,9008730
2016,671528761649688577,232,771,9008730
2017,671520732782923777,478,1270,9008730
2018,671518598289059840,267,858,9008730
2019,671511350426865664,630,1459,9008730
2020,671504605491109889,3248,6426,9008730
2021,671497587707535361,411,849,9008730
2022,671488513339211776,433,916,9008730
2023,671486386088865792,179,526,9008730
2024,671485057807351808,212,701,9008730
2025,671390180817915904,674,1313,9008730
2026,671362598324076544,269,1016,9008730
2027,671357843010908160,141,363,9008730
2028,671355857343524864,109,444,9008730
2029,671347597085433856,382,870,9008730
2030,671186162933985280,188,660,9008730
2031,671182547775299584,301,1011,9008730
2032,671166507850801152,311,799,9008730
2033,671163268581498880,1001,1498,9008730
2034,671159727754231808,72,323,9008730
2035,671154572044468225,197,646,9008730
2036,671151324042559489,137,603,9008730
2037,671147085991960577,200,603,9008730
2038,671141549288370177,591,1056,9008730
2039,671138694582165504,363,841,9008730
2040,671134062904504320,171,674,9008730
2041,671122204919246848,2273,3181,9008730
2042,671115716440031232,702,1249,9008730
2043,671109016219725825,394,1049,9008730
2044,670995969505435648,260,1005,9008730
2045,670842764863651840,7830,22683,9008730
2046,670840546554966016,172,535,9008730
2047,670838202509447168,619,1015,9008730
2048,670833812859932673,113,393,9008730
2049,670832455012716544,194,666,9008730
2050,670826280409919488,3641,5032,9009162
2051,670823764196741120,168,700,9008730
2052,670822709593571328,87,555,9008730
2053,670815497391357952,1382,2881,9008730
2054,670811965569282048,242,1029,9008730
2055,670807719151067136,444,1075,9008730
2056,670804601705242624,859,1794,9008730
2057,670803562457407488,81,312,9008730
2058,670797304698376195,211,676,9008730
2059,670792680469889025,244,754,9008730
2060,670789397210615808,217,605,9008730
2061,670786190031921152,182,547,9008730
2062,670783437142401025,346,759,9008730
2063,670782429121134593,694,1407,9008730
2064,670780561024270336,261,724,9008730
2065,670778058496974848,65,306,9008730
2066,670764103623966721,387,993,9009162
2067,670755717859713024,95,400,9008730
2068,670733412878163972,463,880,9008730
2069,670727704916926465,324,760,9008730
2070,670717338665226240,434,1093,9008731
2071,670704688707301377,334,710,9008731
2072,670691627984359425,218,536,9008731
2073,670679630144274432,254,683,9008731
2074,670676092097810432,37,224,9008731
2075,670668383499735048,4487,9758,9008731
2076,670474236058800128,667,1382,9008731
2077,670468609693655041,80,328,9008731
2078,670465786746662913,492,889,9008731
2079,670452855871037440,183,504,9008731
2080,670449342516494336,583,1104,9008731
2081,670444955656130560,1791,6213,9008731
2082,670442337873600512,182,592,9008731
2083,670435821946826752,460,972,9008731
2084,670434127938719744,582,1298,9008731
2085,670433248821026816,103,302,9008731
2086,670428280563085312,553,1280,9008731
2087,670427002554466305,146,481,9008731
2088,670421925039075328,576,1195,9008731
2089,670420569653809152,279,562,9008731
2090,670417414769758208,294,518,9008731
2091,670411370698022913,810,1850,9008731
2092,670408998013820928,197,501,9008731
2093,670403879788544000,136,391,9008731
2094,670385711116361728,184,509,9008731
2095,670374371102445568,247,687,9008731
2096,670361874861563904,59,301,9009163
2097,670338931251150849,101,396,9008731
2098,670319130621435904,1103,3575,9008731
2099,670303360680108032,118,401,9008731
2100,670290420111441920,259,638,9008731
2101,670093938074779648,298,943,9008731
2102,670086499208155136,226,637,9008731
2103,670079681849372674,1098,2031,9008731
2104,670073503555706880,704,1422,9008731
2105,670069087419133954,214,569,9008731
2106,670061506722140161,300,687,9008731
2107,670055038660800512,291,610,9008731
2108,670046952931721218,159,593,9008731
2109,670040295598354432,101,687,9008731
2110,670037189829525505,249,539,9008731
2111,670003130994700288,83,303,9008731
2112,669993076832759809,74,297,9008731
2113,669972011175813120,138,409,9008731
2114,669970042633789440,49,278,9008731
2115,669942763794931712,143,459,9008731
2116,669926384437997569,87,349,9008731
2117,669923323644657664,53,212,9008731
2118,669753178989142016,357,731,9008731
2119,669749430875258880,60,234,9008731
2120,669684865554620416,79,461,9008731
2121,669683899023405056,98,348,9008731
2122,669682095984410625,123,320,9008731
2123,669680153564442624,258,607,9008731
2124,669661792646373376,383,737,9008731
2125,669625907762618368,1631,3225,9008731
2126,669603084620980224,331,874,9008731
2127,669597912108789760,138,466,9008731
2128,669583744538451968,839,1363,9008731
2129,669573570759163904,126,399,9008731
2130,669571471778410496,918,1460,9008731
2131,669567591774625800,47,212,9008731
2132,669564461267722241,108,354,9008731
2133,669393256313184256,65,323,9008731
2134,669375718304980992,651,1212,9008731
2135,669371483794317312,157,448,9008732
2136,669367896104181761,138,418,9008732
2137,669363888236994561,207,570,9008732
2138,669359674819481600,110,340,9008732
2139,669354382627049472,1144,2468,9008732
2140,669353438988365824,234,575,9008732
2141,669351434509529089,166,397,9008732
2142,669328503091937280,381,931,9008732
2143,669327207240699904,111,522,9008731
2144,669324657376567296,191,454,9008731
2145,669216679721873412,362,1090,9008731
2146,669214165781868544,142,397,9008730
2147,669203728096960512,421,918,9008730
2148,669037058363662336,278,594,9008730
2149,669015743032369152,333,672,9008730
2150,669006782128353280,219,529,9008730
2151,669000397445533696,5708,19180,9008730
2152,668994913074286592,203,395,9008730
2153,668992363537309700,305,672,9008730
2154,668989615043424256,300,613,9008730
2155,668988183816871936,411,826,9008730
2156,668986018524233728,147,500,9008730
2157,668981893510119424,273,497,9008730
2158,668979806671884288,309,726,9008730
2159,668975677807423489,523,1186,9008730
2160,668967877119254528,21,131,9008730
2161,668960084974809088,222,642,9008730
2162,668955713004314625,65,248,9008730
2163,668932921458302977,53,233,9008730
2164,668902994700836864,91,289,9008730
2165,668892474547511297,132,366,9008730
2166,668872652652679168,274,488,9008730
2167,668852170888998912,145,417,9008730
2168,668826086256599040,118,390,9008730
2169,668815180734689280,234,512,9008730
2170,668779399630725120,336,653,9008730
2171,668655139528511488,197,485,9008730
2172,668645506898350081,475,805,9008730
2173,668643542311546881,464,803,9008730
2174,668641109086707712,485,975,9008730
2175,668636665813057536,448,945,9008730
2176,668633411083464705,1433,2550,9008730
2177,668631377374486528,288,649,9008730
2178,668627278264475648,100,288,9008730
2179,668625577880875008,114,348,9008730
2180,668623201287675904,672,1288,9008730
2181,668620235289837568,36,187,9008730
2182,668614819948453888,285,565,9008730
2183,668587383441514497,969,1534,9008730
2184,668567822092664832,49,219,9008730
2185,668544745690562560,203,466,9008730
2186,668542336805281792,189,415,9008730
2187,668537837512433665,63,233,9008730
2188,668528771708952576,198,422,9008730
2189,668507509523615744,94,295,9008730
2190,668496999348633600,118,371,9008730
2191,668484198282485761,214,382,9008730
2192,668480044826800133,131,414,9008730
2193,668466899341221888,462,805,9008730
2194,668297328638447616,266,571,9008730
2195,668291999406125056,29,221,9008730
2196,668286279830867968,124,458,9008730
2197,668274247790391296,209,748,9008730
2198,668268907921326080,211,501,9008730
2199,668256321989451776,538,1188,9008730
2200,668248472370458624,421,868,9008730
2201,668237644992782336,2536,5631,9008730
2202,668226093875376128,90,263,9008730
2203,668221241640230912,177,464,9008730
2204,668204964695683073,177,510,9008730
2205,668190681446379520,179,593,9008730
2206,668171859951755264,167,441,9008730
2207,668154635664932864,282,456,9008730
2208,668142349051129856,253,527,9008730
2209,668113020489474048,213,610,9008730
2210,667937095915278337,720,1137,9008730
2211,667924896115245057,98,272,9008730
2212,667915453470232577,49,192,9008730
2213,667911425562669056,260,447,9008730
2214,667902449697558528,347,787,9008730
2215,667886921285246976,958,1705,9008730
2216,667885044254572545,418,752,9008730
2217,667878741721415682,106,363,9008730
2218,667873844930215936,365,572,9008730
2219,667866724293877760,928,2790,9008730
2220,667861340749471744,73,227,9008730
2221,667832474953625600,56,268,9008730
2222,667806454573760512,443,964,9008730
2223,667801013445750784,83,294,9008730
2224,667793409583771648,302,635,9008730
2225,667782464991965184,221,374,9008730
2226,667773195014021121,46,212,9008730
2227,667766675769573376,197,390,9008730
2228,667728196545200128,134,337,9008730
2229,667724302356258817,284,438,9008730
2230,667550904950915073,29,0,9008730
2231,667550882905632768,26,0,9008730
2232,667549055577362432,2023,5253,9008730
2233,667546741521195010,114,311,9008730
2234,667544320556335104,478,786,9008730
2235,667538891197542400,59,186,9008730
2236,667534815156183040,470,741,9008730
2237,667530908589760512,218,425,9008730
2238,667524857454854144,1008,1547,9008730
2239,667517642048163840,174,340,9008730
2240,667509364010450944,1912,6234,9008730
2241,667502640335572993,200,499,9008730
2242,667495797102141441,238,475,9008730
2243,667491009379606528,199,473,9008730
2244,667470559035432960,88,231,9008730
2245,667455448082227200,55,177,9008730
2246,667453023279554560,79,288,9008730
2247,667443425659232256,518,701,9008730
2248,667437278097252352,212,411,9008730
2249,667435689202614272,79,280,9008730
2250,667405339315146752,201,426,9008730
2251,667393430834667520,51,174,9008730
2252,667369227918143488,149,334,9008730
2253,667211855547486208,219,443,9008730
2254,667200525029539841,236,565,9008730
2255,667192066997374976,87,345,9008730
2256,667188689915760640,347,667,9008730
2257,667182792070062081,5470,12953,9008730
2258,667177989038297088,50,175,9008730
2259,667176164155375616,407,547,9008730
2260,667174963120574464,70,224,9008730
2261,667171260800061440,73,195,9008730
2262,667165590075940865,1015,2444,9008730
2263,667160273090932737,55,230,9008730
2264,667152164079423490,15071,43428,9008730
2265,667138269671505920,1951,4132,9008730
2266,667119796878725120,117,297,9008730
2267,667090893657276420,111,301,9008730
2268,667073648344346624,106,363,9008730
2269,667070482143944705,13,74,9008730
2270,667065535570550784,40,149,9008730
2271,667062181243039745,46,198,9008730
2272,667044094246576128,44,169,9008730
2273,667012601033924608,195,408,9008730
2274,666996132027977728,80,221,9008730
2275,666983947667116034,871,2314,9008730
2276,666837028449972224,486,729,9008730
2277,666835007768551424,70,190,9008730
2278,666826780179869698,81,232,9008730
2279,666817836334096384,224,461,9008730
2280,666804364988780544,79,212,9008730
2281,666786068205871104,428,678,9008730
2282,666781792255496192,171,344,9008730
2283,666776908487630848,151,311,9008730
2284,666739327293083650,60,213,9008730
2285,666701168228331520,193,385,9008730
2286,666691418707132416,43,167,9008730
2287,666649482315059201,555,1012,9008730
2288,666644823164719104,73,213,9008730
2289,666454714377183233,189,459,9008730
2290,666447344410484738,19,93,9008730
2291,666437273139982337,41,108,9008730
2292,666435652385423360,44,144,9008730
2293,666430724426358785,171,283,9008730
2294,666428276349472768,67,145,9008730
2295,666421158376562688,95,285,9008730
2296,666418789513326592,39,109,9008730
2297,666411507551481857,280,385,9008730
2298,666407126856765440,30,97,9008730
2299,666396247373291520,72,150,9008730
2300,666373753744588802,75,165,9008730
2301,666362758909284353,486,679,9008730
2302,666353288456101888,62,187,9008730
2303,666345417576210432,128,259,9008730
2304,666337882303524864,80,171,9009162
2305,666293911632134144,303,443,9008730
2306,666287406224695296,57,127,9008730
2307,666273097616637952,69,154,9008730
2308,666268910803644416,32,91,9008730
2309,666104133288665088,5655,12982,9008730
2310,666102155909144576,11,67,9008730
2311,666099513787052032,56,137,9008730
2312,666094000022159362,65,148,9008730
2313,666082916733198337,40,97,9008730
2314,666073100786774016,137,277,9008730
2315,666071193221509120,52,131,9008730
2316,666063827256086533,185,419,9008730
2317,666058600524156928,49,103,9008731
2318,666057090499244032,116,259,9008731
2319,666055525042405380,205,388,9008731
2320,666051853826850816,734,1064,9008731
2321,666050758794694657,51,119,9008731
2322,666049248165822465,37,92,9008731
2323,666044226329800704,119,253,9008731
2324,666033412701032449,38,104,9008731
2325,666029285002620928,41,116,9008731
2326,666020888022790149,439,2329,9008731
